MESS_DATUM,T_aussen_C,Heizlast_kW
2019112100,-1.0,1148.698425
2019112101,-1.1,1154.1684175000003
2019112102,-1.7,1186.9883725
2019112103,-1.2,1159.63841
2019112104,-1.6,1181.5183800000002
2019112105,-0.7,1132.2884475
2019112106,-1.0,1148.698425
2019112107,-1.0,1126.458425
2019112108,-0.6,815.6984550000001
2019112109,0.6,305.65854499999995
2019112110,2.0,0.0
2019112111,4.1,0.0
2019112112,5.7,0.0
2019112113,6.7,0.0
2019112114,6.1,0.0
2019112115,5.7,315.5689275
2019112116,5.5,748.6689125
2019112117,5.3,804.0888974999999
2019112118,5.3,804.0888974999999
2019112119,5.4,798.618905
2019112120,5.1,815.0288825
2019112121,4.6,842.378845
2019112122,4.9,825.9688675
2019112123,4.3,858.7888225
2019112200,5.0,820.498875
2019112201,5.2,809.55889
2019112202,5.6,787.6789200000001
2019112203,5.6,787.6789200000001
2019112204,5.7,782.2089275
2019112205,5.9,771.2689425
2019112206,6.0,765.79895
2019112207,5.6,787.6789200000001
2019112208,5.6,698.7989200000001
2019112209,6.4,143.91897999999998
2019112210,6.4,0.0
2019112211,6.8,0.0
2019112212,7.7,0.0
2019112213,7.0,0.0
2019112214,6.7,0.0
2019112215,6.2,421.49896499999994
2019112216,5.8,732.2589350000001
2019112217,5.0,820.498875
2019112218,5.3,804.0888974999999
2019112219,5.2,809.55889
2019112220,4.9,825.9688675
2019112221,3.8,886.138785
2019112222,3.8,886.138785
2019112223,3.6,897.0787699999998
2019112300,3.8,886.138785
2019112301,3.8,886.138785
2019112302,4.3,858.7888225
2019112303,3.9,880.6687925000001
2019112304,4.3,858.7888225
2019112305,4.5,847.8488375000001
2019112306,5.0,820.498875
2019112307,5.4,776.378905
2019112308,6.4,255.03897999999998
2019112309,7.2,0.0
2019112310,8.1,0.0
2019112311,9.7,0.0
2019112312,11.6,0.0
2019112313,12.9,0.0
2019112314,13.2,0.0
2019112315,11.7,31.76937750000006
2019112316,10.5,497.4092875
2019112317,8.3,639.9891225
2019112318,8.6,623.579145
2019112319,7.0,711.099025
2019112320,5.3,804.0888974999999
2019112321,4.7,836.9088525000001
2019112322,3.3,913.4887475
2019112323,4.3,858.7888225
2019112400,4.7,836.9088525000001
2019112401,6.1,760.3289575
2019112402,5.5,793.1489124999999
2019112403,5.6,787.6789200000001
2019112404,5.7,782.2089275
2019112405,5.9,771.2689425
2019112406,5.7,782.2089275
2019112407,3.8,863.8987850000001
2019112408,2.5,690.6086875
2019112409,6.1,0.0
2019112410,8.0,0.0
2019112411,9.5,0.0
2019112412,10.2,0.0
2019112413,10.8,0.0
2019112414,11.0,0.0
2019112415,9.7,163.40922750000004
2019112416,8.1,628.6891075000001
2019112417,6.0,765.79895
2019112418,6.4,743.91898
2019112419,4.8,831.43886
2019112420,4.1,869.7288075
2019112421,4.2,864.2588149999999
2019112422,4.0,875.1988
2019112423,3.0,929.898725
2019112500,2.7,946.3087025
2019112501,2.9,935.3687175000001
2019112502,2.8,940.83871
2019112503,3.7,891.6087775
2019112504,5.1,815.0288825
2019112505,5.5,793.1489124999999
2019112506,5.2,809.55889
2019112507,5.3,781.8488974999999
2019112508,6.0,632.43895
2019112509,6.3,438.2689725
2019112510,6.6,288.498995
2019112511,7.5,305.9890625
2019112512,8.0,256.3991
2019112513,8.3,306.62912250000005
2019112514,8.7,329.22915249999994
2019112515,8.5,429.0491375
2019112516,8.3,617.7491225000001
2019112517,7.8,667.339085
2019112518,7.6,678.27907
2019112519,6.9,716.5690175
2019112520,6.9,716.5690175
2019112521,6.4,743.91898
2019112522,6.2,754.858965
2019112523,5.8,776.7389350000001
2019112600,6.0,765.79895
2019112601,6.3,749.3889725
2019112602,6.7,727.5090025
2019112603,6.9,716.5690175
2019112604,7.2,700.15904
2019112605,7.6,678.27907
2019112606,7.8,667.339085
2019112607,8.0,634.1591
2019112608,8.3,417.74912250000006
2019112609,8.9,51.64916749999998
2019112610,9.7,0.0
2019112611,10.5,0.0
2019112612,11.1,0.0
2019112613,10.8,0.0
2019112614,11.1,109.06933250000002
2019112615,10.8,347.71930999999995
2019112616,10.7,486.4693025
2019112617,10.6,514.179295
2019112618,10.4,525.11928
2019112619,9.9,552.4692425
2019112620,9.9,552.4692425
2019112621,10.5,519.6492875
2019112622,10.4,525.11928
2019112623,10.4,525.11928
2019112700,10.2,536.0592650000001
2019112701,10.3,530.5892725
2019112702,10.2,536.0592650000001
2019112703,9.7,563.4092275
2019112704,9.9,552.4692425
2019112705,9.8,557.9392349999999
2019112706,10.0,546.99925
2019112707,10.3,530.5892725
2019112708,10.5,430.76928749999996
2019112709,10.9,208.8893175
2019112710,10.7,108.70930250000005
2019112711,11.9,0.0
2019112712,12.4,0.0
2019112713,12.6,0.0
2019112714,12.5,32.4894375
2019112715,12.3,310.0694224999999
2019112716,11.5,464.9493625
2019112717,11.7,454.0093775000001
2019112718,11.1,486.8293325
2019112719,11.0,492.299325
2019112720,11.1,486.8293325
2019112721,11.4,470.419355
2019112722,10.8,503.23930999999993
2019112723,11.3,475.88934749999993
2019112800,11.3,475.88934749999993
2019112801,11.2,481.3593400000001
2019112802,11.2,481.3593400000001
2019112803,11.0,492.299325
2019112804,10.7,508.70930250000004
2019112805,10.5,519.6492875
2019112806,10.8,503.23930999999993
2019112807,10.7,486.4693025
2019112808,10.5,364.1292875
2019112809,11.3,53.64934749999992
2019112810,11.2,0.0
2019112811,11.4,48.17935499999998
2019112812,11.1,109.06933250000002
2019112813,11.0,247.81932500000002
2019112814,9.6,413.35922
2019112815,9.5,529.8692125
2019112816,10.0,546.99925
2019112817,9.8,557.9392349999999
2019112818,9.3,585.2891974999999
2019112819,9.4,579.819205
2019112820,9.1,596.2291825
2019112821,9.1,596.2291825
2019112822,8.9,607.1691675
2019112823,8.9,607.1691675
2019112900,8.7,618.1091524999999
2019112901,8.2,645.459115
2019112902,7.5,683.7490625
2019112903,6.8,722.03901
2019112904,6.5,738.4489875
2019112905,6.6,732.9789949999999
2019112906,6.0,765.79895
2019112907,4.6,820.138845
2019112908,4.3,658.7888225
2019112909,5.6,0.0
2019112910,6.4,0.0
2019112911,7.5,0.0
2019112912,7.9,0.0
2019112913,8.3,0.0
2019112914,7.9,17.38909250000003
2019112915,7.5,439.2690625
2019112916,6.8,699.79901
2019112917,7.0,711.099025
2019112918,5.4,798.618905
2019112919,6.2,754.858965
2019112920,4.6,842.378845
2019112921,4.4,853.3188299999999
2019112922,3.7,891.6087775
2019112923,2.1,979.1286574999998
2019113000,2.5,957.2486875
2019113001,1.6,1006.4786199999999
2019113002,0.4,1072.1185300000002
2019113003,0.5,1066.6485375000002
2019113004,0.6,1061.178545
2019113005,-0.3,1110.4084775000001
2019113006,-0.6,1126.818455
2019113007,-1.2,1137.39841
2019113008,-1.2,870.7584099999999
2019113009,-0.4,160.35846999999998
2019113010,2.8,0.0
2019113011,3.8,0.0
2019113012,4.2,0.0
2019113013,4.9,0.0
2019113014,4.3,0.0
2019113015,3.2,585.59874
2019113016,2.0,962.35865
2019113017,0.7,1055.7085525
2019113018,0.2,1083.0585150000002
2019113019,-0.3,1110.4084775000001
2019113020,-1.8,1192.458365
2019113021,-2.2,1214.338335
2019113022,-1.8,1192.458365
2019113023,0.3,1077.5885225
2019120100,0.5,1066.6485375000002
2019120101,0.3,1077.5885225
2019120102,0.7,1055.7085525
2019120103,1.0,1039.298575
2019120104,1.3,1022.8885975000001
2019120105,1.7,1001.0086275
2019120106,1.6,1006.4786199999999
2019120107,1.9,990.0686425000001
2019120108,1.7,823.2486275
2019120109,2.1,468.00865749999986
2019120110,2.9,246.48871750000015
2019120111,3.3,157.96874750000006
2019120112,4.1,0.0
2019120113,4.1,0.0
2019120114,3.9,369.5487925000001
2019120115,3.9,702.9087925000001
2019120116,3.5,902.5487625
2019120117,3.1,924.4287324999999
2019120118,3.0,929.898725
2019120119,2.1,979.1286574999998
2019120120,1.6,1006.4786199999999
2019120121,1.0,1039.298575
2019120122,1.0,1039.298575
2019120123,-0.6,1126.818455
2019120200,-1.3,1165.1084025
2019120201,-2.3,1219.8083275000001
2019120202,-0.8,1137.7584399999998
2019120203,-0.5,1121.3484624999999
2019120204,-0.9,1143.2284324999998
2019120205,-1.8,1192.458365
2019120206,-1.1,1154.1684175000003
2019120207,-0.3,1110.4084775000001
2019120208,0.2,838.5785150000002
2019120209,0.8,583.59856
2019120210,1.3,289.52859750000005
2019120211,2.2,262.53866500000004
2019120212,3.4,196.8987550000001
2019120213,4.1,114.20880749999999
2019120214,4.3,436.5488225
2019120215,4.2,642.0188149999999
2019120216,4.2,864.2588149999999
2019120217,4.5,847.8488375000001
2019120218,4.5,847.8488375000001
2019120219,4.9,825.9688675
2019120220,4.7,836.9088525000001
2019120221,4.9,825.9688675
2019120222,4.9,825.9688675
2019120223,4.9,825.9688675
2019120300,5.0,820.498875
2019120301,4.9,825.9688675
2019120302,5.1,815.0288825
2019120303,5.3,804.0888974999999
2019120304,5.5,793.1489124999999
2019120305,5.5,793.1489124999999
2019120306,5.4,798.618905
2019120307,5.6,787.6789200000001
2019120308,5.7,671.0889275
2019120309,5.9,504.6289425
2019120310,6.1,293.6889575
2019120311,6.4,32.79897999999998
2019120312,6.9,0.0
2019120313,7.0,0.0
2019120314,6.9,161.04901749999996
2019120315,6.7,483.02900249999993
2019120316,6.2,754.858965
2019120317,6.3,749.3889725
2019120318,6.1,760.3289575
2019120319,6.0,765.79895
2019120320,5.8,776.7389350000001
2019120321,5.7,782.2089275
2019120322,5.1,815.0288825
2019120323,3.9,880.6687925000001
2019120400,3.2,918.95874
2019120401,2.9,935.3687175000001
2019120402,2.9,935.3687175000001
2019120403,2.5,957.2486875
2019120404,2.0,984.59865
2019120405,2.0,984.59865
2019120406,1.3,1022.8885975000001
2019120407,0.7,1055.7085525
2019120408,1.1,767.1885824999999
2019120409,1.9,123.42864250000008
2019120410,3.4,0.0
2019120411,4.2,0.0
2019120412,5.6,0.0
2019120413,6.3,0.0
2019120414,6.8,0.0
2019120415,5.2,476.19889
2019120416,4.7,836.9088525000001
2019120417,1.6,1006.4786199999999
2019120418,-0.7,1132.2884475
2019120419,0.1,1088.5285075
2019120420,1.0,1039.298575
2019120421,0.8,1050.23856
2019120422,1.7,1001.0086275
2019120423,1.3,1022.8885975000001
2019120500,1.0,1039.298575
2019120501,-0.8,1137.7584399999998
2019120502,-0.1,1099.4684925000001
2019120503,-0.9,1143.2284324999998
2019120504,-0.9,1143.2284324999998
2019120505,-2.0,1203.3983500000002
2019120506,-0.6,1126.818455
2019120507,-3.8,1301.858215
2019120508,-2.2,947.6983349999999
2019120509,-1.9,553.4483574999999
2019120510,0.3,233.10852249999996
2019120511,1.6,6.478619999999879
2019120512,3.6,0.0
2019120513,4.5,0.0
2019120514,5.3,0.0
2019120515,4.2,575.3788149999999
2019120516,1.9,990.0686425000001
2019120517,-0.1,1099.4684925000001
2019120518,-0.4,1115.8784699999999
2019120519,0.0,1093.9985
2019120520,0.0,1093.9985
2019120521,-0.2,1104.938485
2019120522,-0.9,1143.2284324999998
2019120523,-1.0,1148.698425
2019120600,-1.0,1148.698425
2019120601,-0.4,1115.8784699999999
2019120602,-1.0,1148.698425
2019120603,-0.9,1143.2284324999998
2019120604,-1.0,1148.698425
2019120605,-0.2,1104.938485
2019120606,0.7,1055.7085525
2019120607,0.8,1050.23856
2019120608,1.3,934.0085975000001
2019120609,1.4,772.938605
2019120610,1.6,473.11861999999985
2019120611,2.1,334.64865749999984
2019120612,3.0,418.77872499999995
2019120613,3.9,525.1487925000001
2019120614,4.7,659.1488525000001
2019120615,5.0,776.018875
2019120616,5.5,793.1489124999999
2019120617,6.1,760.3289575
2019120618,6.0,765.79895
2019120619,5.7,782.2089275
2019120620,6.1,760.3289575
2019120621,7.0,711.099025
2019120622,7.6,678.27907
2019120623,7.4,689.2190549999999
2019120700,8.2,645.459115
2019120701,8.1,650.9291075
2019120702,8.5,629.0491374999999
2019120703,8.6,623.579145
2019120704,8.8,612.6391600000001
2019120705,8.9,607.1691675
2019120706,8.5,629.0491374999999
2019120707,8.3,639.9891225
2019120708,8.5,540.1691374999999
2019120709,8.6,401.33914500000003
2019120710,9.0,246.17917500000004
2019120711,9.1,107.3491825
2019120712,9.3,96.40919749999989
2019120713,9.4,135.33920499999996
2019120714,9.4,335.33920499999994
2019120715,9.4,490.93920499999996
2019120716,8.9,607.1691675
2019120717,9.0,601.6991750000001
2019120718,8.8,612.6391600000001
2019120719,8.5,629.0491374999999
2019120720,8.2,645.459115
2019120721,8.7,618.1091524999999
2019120722,8.7,618.1091524999999
2019120723,8.8,612.6391600000001
2019120800,9.2,590.7591900000001
2019120801,8.9,607.1691675
2019120802,9.3,585.2891974999999
2019120803,9.1,596.2291825
2019120804,9.7,563.4092275
2019120805,9.9,552.4692425
2019120806,10.2,536.0592650000001
2019120807,9.9,552.4692425
2019120808,10.9,431.1293175
2019120809,10.6,358.659295
2019120810,11.1,331.30933250000004
2019120811,10.7,286.4693025
2019120812,11.3,253.64934749999992
2019120813,11.7,98.48937750000006
2019120814,9.3,163.0491974999999
2019120815,9.9,374.70924249999996
2019120816,9.4,579.819205
2019120817,7.8,667.339085
2019120818,7.5,683.7490625
2019120819,7.8,667.339085
2019120820,8.5,629.0491374999999
2019120821,9.0,601.6991750000001
2019120822,8.5,629.0491374999999
2019120823,7.7,672.8090775000001
2019120900,7.3,694.6890475
2019120901,6.5,738.4489875
2019120902,5.4,798.618905
2019120903,7.0,711.099025
2019120904,6.1,760.3289575
2019120905,6.8,722.03901
2019120906,7.2,700.15904
2019120907,7.3,694.6890475
2019120908,7.6,567.15907
2019120909,8.0,523.0391
2019120910,7.4,578.0990549999999
2019120911,8.1,428.68910750000003
2019120912,7.8,200.69908499999997
2019120913,7.5,350.3890625
2019120914,7.0,422.21902500000004
2019120915,6.4,655.03898
2019120916,6.0,765.79895
2019120917,6.4,743.91898
2019120918,6.5,738.4489875
2019120919,5.9,771.2689425
2019120920,4.9,825.9688675
2019120921,4.3,858.7888225
2019120922,3.6,897.0787699999998
2019120923,3.2,918.95874
2019121000,4.1,869.7288075
2019121001,2.6,951.7786949999999
2019121002,2.0,984.59865
2019121003,1.9,990.0686425000001
2019121004,1.0,1039.298575
2019121005,1.4,1017.4186050000001
2019121006,0.9,1044.7685675
2019121007,0.6,1061.178545
2019121008,1.4,817.4186050000001
2019121009,3.0,63.25872499999998
2019121010,4.2,0.0
2019121011,5.8,0.0
2019121012,6.2,0.0
2019121013,6.9,0.0
2019121014,6.4,0.0
2019121015,5.0,620.498875
2019121016,4.4,853.3188299999999
2019121017,4.5,847.8488375000001
2019121018,3.6,897.0787699999998
2019121019,3.3,913.4887475
2019121020,3.6,897.0787699999998
2019121021,3.9,880.6687925000001
2019121022,4.4,853.3188299999999
2019121023,4.4,853.3188299999999
2019121100,3.9,880.6687925000001
2019121101,3.7,891.6087775
2019121102,3.2,918.95874
2019121103,3.1,924.4287324999999
2019121104,3.0,929.898725
2019121105,3.2,918.95874
2019121106,3.2,918.95874
2019121107,3.2,918.95874
2019121108,3.3,869.0087475
2019121109,3.2,763.4387399999999
2019121110,3.5,658.0687624999999
2019121111,3.7,602.7287775
2019121112,3.8,441.658785
2019121113,3.9,591.7887925000001
2019121114,3.5,724.7887625
2019121115,3.3,691.2487475
2019121116,3.2,918.95874
2019121117,3.4,908.0187550000002
2019121118,3.4,908.0187550000002
2019121119,3.6,897.0787699999998
2019121120,3.4,908.0187550000002
2019121121,3.6,897.0787699999998
2019121122,4.0,875.1988
2019121123,3.5,902.5487625
2019121200,3.2,918.95874
2019121201,3.3,913.4887475
2019121202,3.7,891.6087775
2019121203,3.2,918.95874
2019121204,3.5,902.5487625
2019121205,3.8,886.138785
2019121206,3.9,880.6687925000001
2019121207,4.1,869.7288075
2019121208,4.2,819.7788149999999
2019121209,4.7,592.4288525000001
2019121210,5.0,353.858875
2019121211,6.2,0.0
2019121212,6.5,0.0
2019121213,6.1,0.0
2019121214,5.7,26.68892749999999
2019121215,5.2,565.07889
2019121216,3.2,918.95874
2019121217,3.1,924.4287324999999
2019121218,3.4,908.0187550000002
2019121219,3.5,902.5487625
2019121220,3.9,880.6687925000001
2019121221,3.3,913.4887475
2019121222,3.2,918.95874
2019121223,3.0,929.898725
2019121300,3.0,929.898725
2019121301,3.2,918.95874
2019121302,2.7,946.3087025
2019121303,2.5,957.2486875
2019121304,2.7,946.3087025
2019121305,2.8,940.83871
2019121306,2.9,935.3687175000001
2019121307,2.3,968.1886724999999
2019121308,2.6,907.2986949999998
2019121309,2.6,774.0186949999999
2019121310,2.7,568.5487025
2019121311,2.9,313.12871750000016
2019121312,3.4,441.3787550000001
2019121313,4.3,458.78882250000004
2019121314,4.5,492.3288375
2019121315,5.4,731.978905
2019121316,5.3,804.0888974999999
2019121317,4.6,842.378845
2019121318,5.0,820.498875
2019121319,6.4,743.91898
2019121320,6.4,743.91898
2019121321,5.9,771.2689425
2019121322,4.9,825.9688675
2019121323,5.0,820.498875
2019121400,5.2,809.55889
2019121401,5.3,804.0888974999999
2019121402,5.6,787.6789200000001
2019121403,4.6,842.378845
2019121404,4.3,858.7888225
2019121405,4.6,842.378845
2019121406,5.7,782.2089275
2019121407,6.0,765.79895
2019121408,5.5,726.5089125
2019121409,6.1,382.5689575
2019121410,6.1,404.8089575
2019121411,6.1,271.4489575
2019121412,7.1,0.0
2019121413,7.3,0.0
2019121414,8.0,323.03909999999996
2019121415,6.6,688.498995
2019121416,7.1,705.6290325
2019121417,6.3,749.3889725
2019121418,6.1,760.3289575
2019121419,5.7,782.2089275
2019121420,6.0,765.79895
2019121421,6.3,749.3889725
2019121422,6.5,738.4489875
2019121423,6.0,765.79895
2019121500,6.0,765.79895
2019121501,6.5,738.4489875
2019121502,6.8,722.03901
2019121503,7.3,694.6890475
2019121504,8.0,656.3991
2019121505,9.2,590.7591900000001
2019121506,11.1,486.8293325
2019121507,10.0,546.99925
2019121508,8.5,517.9291374999999
2019121509,8.8,34.879160000000034
2019121510,8.9,0.0
2019121511,9.2,0.0
2019121512,9.8,0.0
2019121513,9.5,0.0
2019121514,9.1,40.7091825
2019121515,8.4,478.99913
2019121516,7.2,700.15904
2019121517,7.0,711.099025
2019121518,6.5,738.4489875
2019121519,5.1,815.0288825
2019121520,5.2,809.55889
2019121521,4.0,875.1988
2019121522,4.6,842.378845
2019121523,5.3,804.0888974999999
2019121600,5.6,787.6789200000001
2019121601,5.9,771.2689425
2019121602,6.6,732.9789949999999
2019121603,7.2,700.15904
2019121604,7.5,683.7490625
2019121605,8.1,650.9291075
2019121606,8.2,645.459115
2019121607,7.7,672.8090775000001
2019121608,8.3,551.1091225
2019121609,8.9,318.28916749999996
2019121610,8.3,0.0
2019121611,8.4,0.0
2019121612,8.4,0.0
2019121613,8.6,334.69914500000004
2019121614,8.9,407.16916749999996
2019121615,9.3,540.8091974999999
2019121616,9.9,552.4692425
2019121617,9.6,568.8792199999999
2019121618,9.6,568.8792199999999
2019121619,9.4,579.819205
2019121620,9.4,579.819205
2019121621,9.5,574.3492125
2019121622,10.0,546.99925
2019121623,10.1,541.5292575000001
2019121700,10.9,497.7693175
2019121701,10.3,530.5892725
2019121702,10.3,530.5892725
2019121703,11.3,475.88934749999993
2019121704,11.4,470.419355
2019121705,11.5,464.9493625
2019121706,12.1,432.12940749999996
2019121707,11.9,443.0693925
2019121708,12.3,243.42942249999993
2019121709,13.4,0.0
2019121710,14.3,0.0
2019121711,14.7,0.0
2019121712,15.1,0.0
2019121713,14.6,0.0
2019121714,13.7,0.0
2019121715,13.9,178.1495425
2019121716,15.5,246.1496625
2019121717,14.8,284.43960999999996
2019121718,15.1,268.02963250000005
2019121719,14.4,306.31958000000003
2019121720,14.7,289.90960250000006
2019121721,12.7,399.3094525000001
2019121722,11.4,470.419355
2019121723,11.1,486.8293325
2019121800,9.8,557.9392349999999
2019121801,9.1,596.2291825
2019121802,8.9,607.1691675
2019121803,9.1,596.2291825
2019121804,8.7,618.1091524999999
2019121805,7.6,678.27907
2019121806,7.6,678.27907
2019121807,7.1,705.6290325
2019121808,6.4,677.2789799999999
2019121809,6.2,488.21896499999997
2019121810,8.6,23.57914500000002
2019121811,9.4,0.0
2019121812,10.1,0.0
2019121813,10.8,0.0
2019121814,10.0,0.0
2019121815,9.2,412.99919000000006
2019121816,7.9,661.8690925000001
2019121817,7.8,667.339085
2019121818,7.6,678.27907
2019121819,8.3,639.9891225
2019121820,8.0,656.3991
2019121821,8.5,629.0491374999999
2019121822,8.3,639.9891225
2019121823,8.5,629.0491374999999
2019121900,8.7,618.1091524999999
2019121901,8.8,612.6391600000001
2019121902,9.0,601.6991750000001
2019121903,9.4,579.819205
2019121904,9.6,568.8792199999999
2019121905,9.1,596.2291825
2019121906,10.5,519.6492875
2019121907,10.4,525.11928
2019121908,10.4,325.11928
2019121909,11.2,0.0
2019121910,11.5,0.0
2019121911,12.5,0.0
2019121912,13.7,0.0
2019121913,13.9,0.0
2019121914,13.6,0.0
2019121915,12.6,204.779445
2019121916,11.4,470.419355
2019121917,10.0,546.99925
2019121918,9.4,579.819205
2019121919,9.2,590.7591900000001
2019121920,9.2,590.7591900000001
2019121921,9.2,590.7591900000001
2019121922,9.6,568.8792199999999
2019121923,9.3,585.2891974999999
2019122000,9.3,585.2891974999999
2019122001,8.8,612.6391600000001
